ANO,MERCADO,MES,CLIENTE,MN,ARTIGO,REPRESENTANTE,GERENCIA,MTS,RS
2026,E,MAR,EXPOFARO S.A.S.,TP,SKIN,SEBASTIAN GIRALDO CALLE,EXPORTAÇÃO,581.0,12412.0
2026,E,MAR,FABRIC FINDERS INC.,TER,RUTH,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,2172.0,40690.0
2026,E,MAR,FABRIC FINDERS INC.,TER,SILKY,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,550.0,7795.0
2026,E,MAR,FABRIC FINDERS INC.,TER,VICHY,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,570.0,10898.0
2026,E,MAR,FABRIC FINDERS INC.,TED,ANA RUGA,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,518.0,8701.0
2026,E,MAR,FABRIC FINDERS INC.,TED,SILKY,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,8837.0,125323.0
2026,E,MAR,FABRIC FINDERS INC.,TF,ANA RUGA,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,1049.0,16583.0
2026,E,MAR,FABRIC FINDERS INC.,TF,SKIN,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,287.0,5664.0
2026,E,MAR,FABRIC FINDERS INC.,TF,VICHY,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,6295.0,84762.0
2026,E,MAR,FABRIC FINDERS INC.,TP,ANA RUGA,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,276.0,4194.0
2026,E,MAR,FABRIC FINDERS INC.,TP,DENIM,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,53.0,750.0
2026,E,MAR,FABRIC FINDERS INC.,TP,OXFORD,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,52.0,701.0
2026,E,MAR,FABRIC FINDERS INC.,TP,PIQUET,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,367.0,6837.0
2026,E,MAR,FABRIC FINDERS INC.,TP,RUTH,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,2716.0,45909.0
2026,E,MAR,FABRIC FINDERS INC.,TP,SILKY,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,3456.0,41080.0
2026,E,MAR,"HANDWORKS, S.A. DE C.V.",TP,PIQUET,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,2299.0,64675.0
2026,E,MAR,INVERSIONES MARENCO S.A. DE C.V.,TF,MAQ. 40,KARINA DE OLIVEIRA RODRIGUES,EXPORTAÇÃO,687.0,17104.0
2026,E,MAR,INVERSIONES MARENCO S.A. DE C.V.,TF,OXFORD,KARINA DE OLIVEIRA RODRIGUES,EXPORTAÇÃO,95.0,2354.0
2026,E,MAR,INVERSIONES MARENCO S.A. DE C.V.,TP,OXFORD,KARINA DE OLIVEIRA RODRIGUES,EXPORTAÇÃO,316.0,5664.0
2026,E,MAR,KARRETEL S.R.L.,TF,CAPRI,GESSE PEDROSO DOMINGUES REPRES. EIRELI ME,EXPORTAÇÃO,3311.0,43311.0
2026,E,MAR,KARRETEL S.R.L.,TF,OXFORD,GESSE PEDROSO DOMINGUES REPRES. EIRELI ME,EXPORTAÇÃO,5124.0,75087.0
2026,E,MAR,KARRETEL S.R.L.,TF,VICHY,GESSE PEDROSO DOMINGUES REPRES. EIRELI ME,EXPORTAÇÃO,300.0,3895.0
2026,E,MAR,KARRETEL S.R.L.,TP,OXFORD,GESSE PEDROSO DOMINGUES REPRES. EIRELI ME,EXPORTAÇÃO,9088.0,128431.0
2026,E,MAR,LEON RUBINSTEIN Y CIA,TED,ANA RUGA,KARINA DE OLIVEIRA RODRIGUES,EXPORTAÇÃO,30.0,604.0
2026,E,MAR,LEON RUBINSTEIN Y CIA,TED,LEVI,KARINA DE OLIVEIRA RODRIGUES,EXPORTAÇÃO,30.0,712.0
2026,E,MAR,LEON RUBINSTEIN Y CIA,TED,LEVON,KARINA DE OLIVEIRA RODRIGUES,EXPORTAÇÃO,15.0,426.0
2026,E,MAR,LEON RUBINSTEIN Y CIA,TED,LINEN,KARINA DE OLIVEIRA RODRIGUES,EXPORTAÇÃO,24.0,1287.0
2026,E,MAR,LEON RUBINSTEIN Y CIA,TED,LIRA,KARINA DE OLIVEIRA RODRIGUES,EXPORTAÇÃO,9.0,208.0
2026,E,MAR,LEON RUBINSTEIN Y CIA,TED,LUHI,KARINA DE OLIVEIRA RODRIGUES,EXPORTAÇÃO,39.0,965.0
2026,E,MAR,LEON RUBINSTEIN Y CIA,TED,RUTH,KARINA DE OLIVEIRA RODRIGUES,EXPORTAÇÃO,28.0,629.0
2026,E,MAR,LEON RUBINSTEIN Y CIA,TED,SILKY,KARINA DE OLIVEIRA RODRIGUES,EXPORTAÇÃO,15.0,255.0
2026,E,MAR,LEON RUBINSTEIN Y CIA,TF,BIARRITZ,KARINA DE OLIVEIRA RODRIGUES,EXPORTAÇÃO,100.0,1777.0
2026,E,MAR,LEON RUBINSTEIN Y CIA,TF,FIL A FIL JOB,KARINA DE OLIVEIRA RODRIGUES,EXPORTAÇÃO,50.0,997.0
2026,E,MAR,LEON RUBINSTEIN Y CIA,TF,VICHY JOB,KARINA DE OLIVEIRA RODRIGUES,EXPORTAÇÃO,600.0,9337.0
2026,E,MAR,LEON RUBINSTEIN Y CIA,TP,GALLES,KARINA DE OLIVEIRA RODRIGUES,EXPORTAÇÃO,151.0,2517.0
2026,E,MAR,LEON RUBINSTEIN Y CIA,TP,GALLES STRETCH,KARINA DE OLIVEIRA RODRIGUES,EXPORTAÇÃO,100.0,1840.0
2026,E,MAR,LEON RUBINSTEIN Y CIA,TP,LINEN,KARINA DE OLIVEIRA RODRIGUES,EXPORTAÇÃO,458.0,19321.0
2026,E,MAR,LEON RUBINSTEIN Y CIA,TP,LUHI,KARINA DE OLIVEIRA RODRIGUES,EXPORTAÇÃO,50.0,1098.0
2026,E,MAR,LEON RUBINSTEIN Y CIA,TP,MAQ. 50,KARINA DE OLIVEIRA RODRIGUES,EXPORTAÇÃO,107.0,2376.0
2026,E,MAR,LEON RUBINSTEIN Y CIA,TP,OXFORD,KARINA DE OLIVEIRA RODRIGUES,EXPORTAÇÃO,91.0,1513.0
2026,E,MAR,LEON RUBINSTEIN Y CIA,TP,OXFORD JOB,KARINA DE OLIVEIRA RODRIGUES,EXPORTAÇÃO,529.0,8713.0
2026,E,MAR,LEON RUBINSTEIN Y CIA,TP,OXFORD STRETCH,KARINA DE OLIVEIRA RODRIGUES,EXPORTAÇÃO,832.0,17199.0
2026,E,MAR,MANUFACTURAS REYMON S.A.,TER,SILKY,AUGUSTO LONDOÑO A.,EXPORTAÇÃO,1942.0,25453.0
2026,E,MAR,MANUFACTURAS REYMON S.A.,TF,VICHY,AUGUSTO LONDOÑO A.,EXPORTAÇÃO,18915.0,247422.0
2026,E,MAR,MIC2 LLC,TED,GRACE,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,166.0,2247.0
2026,E,MAR,MIC2 LLC,TED,SILKY,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,1580.0,23115.0
2026,E,MAR,MIC2 LLC,TED,SILKY STRETCH,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,164.0,2855.0
2026,E,MAR,MIC2 LLC,TF,ANA RUGA,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,249.0,5712.0
2026,E,MAR,MIC2 LLC,TF,ANA RUGA STRONG,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,360.0,5865.0
2026,E,MAR,MIC2 LLC,TF,BIARRITZ,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,788.0,12869.0
2026,E,MAR,MIC2 LLC,TF,SKIN,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,562.0,9957.0
2026,E,MAR,MIC2 LLC,TF,VICHY,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,1709.0,22250.0
2026,E,MAR,MIC2 LLC,TP,BOXER,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,63.0,848.0
2026,E,MAR,MIC2 LLC,TP,GALLES STRETCH,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,100.0,1628.0
2026,E,MAR,MIC2 LLC,TP,LUNA,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,100.0,1288.0
2026,E,MAR,MIC2 LLC,TP,PIQUET,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,46.0,917.0
2026,E,MAR,MIC2 LLC,TP,RUTH,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,566.0,9670.0
2026,E,MAR,MIC2 LLC,TP,SKIN,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,181.0,2998.0
2026,E,MAR,MUNMEX S.A. DE C.V.,TF,OXFORD,PABLO GUTIERREZ COPPE,EXPORTAÇÃO,1651.0,25584.0
2026,E,MAR,MUNMEX S.A. DE C.V.,TF,OXFORDINE,PABLO GUTIERREZ COPPE,EXPORTAÇÃO,1693.0,28438.0
2026,E,MAR,MUNMEX S.A. DE C.V.,TF,TAOS FLAT,PABLO GUTIERREZ COPPE,EXPORTAÇÃO,3813.0,57319.0
2026,E,MAR,MUNMEX S.A. DE C.V.,TF,VARSOVIA,PABLO GUTIERREZ COPPE,EXPORTAÇÃO,2982.0,50098.0
2026,E,MAR,MUNMEX S.A. DE C.V.,TF,VICHY,PABLO GUTIERREZ COPPE,EXPORTAÇÃO,1011.0,13882.0
2026,E,MAR,PALYGA S.A.,TP,OXFORD,GESSE PEDROSO DOMINGUES REPRES. EIRELI ME,EXPORTAÇÃO,1147.0,17055.0
2026,E,MAR,PLASTIMAR ICSA,TF,OXFORD,GESSE PEDROSO DOMINGUES REPRES. EIRELI ME,EXPORTAÇÃO,493.0,8168.0
2026,E,MAR,PLASTIMAR ICSA,TF,SKIN,GESSE PEDROSO DOMINGUES REPRES. EIRELI ME,EXPORTAÇÃO,587.0,12156.0
2026,E,MAR,PLASTIMAR ICSA,TP,10009,GESSE PEDROSO DOMINGUES REPRES. EIRELI ME,EXPORTAÇÃO,3184.0,60261.0
2026,E,MAR,PLASTIMAR ICSA,TP,GRACE,GESSE PEDROSO DOMINGUES REPRES. EIRELI ME,EXPORTAÇÃO,755.0,10276.0
2026,E,MAR,PLASTIMAR ICSA,TP,OXFORD,GESSE PEDROSO DOMINGUES REPRES. EIRELI ME,EXPORTAÇÃO,1473.0,22384.0
2026,E,MAR,PLASTIMAR ICSA,TP,SILKY,GESSE PEDROSO DOMINGUES REPRES. EIRELI ME,EXPORTAÇÃO,4022.0,57519.0
2026,E,MAR,PLASTIMAR ICSA,TP,SKIN,GESSE PEDROSO DOMINGUES REPRES. EIRELI ME,EXPORTAÇÃO,1075.0,21027.0
2026,E,MAR,QUEST S.A.S,TF,LUHI,SEBASTIAN GIRALDO CALLE,EXPORTAÇÃO,1412.0,34516.0
2026,E,MAR,QUEST S.A.S,TF,OXFORD,SEBASTIAN GIRALDO CALLE,EXPORTAÇÃO,4629.0,80323.0
2026,E,MAR,QUEST S.A.S,TF,TAOS FLAT,SEBASTIAN GIRALDO CALLE,EXPORTAÇÃO,6254.0,99635.0
2026,E,MAR,QUEST S.A.S,TP,GALLES,SEBASTIAN GIRALDO CALLE,EXPORTAÇÃO,2533.0,42620.0
2026,E,MAR,QUEST S.A.S,TP,LUHI,SEBASTIAN GIRALDO CALLE,EXPORTAÇÃO,2260.0,55255.0
2026,E,MAR,ROGER FLORES CORONADO,TP,BIARRITZ,WALTER SILVA MOLINARI,EXPORTAÇÃO,1944.0,29719.0
2026,E,MAR,ROGER FLORES CORONADO,TP,OXFORD,WALTER SILVA MOLINARI,EXPORTAÇÃO,1947.0,28243.0
2026,E,MAR,ROGER FLORES CORONADO,TP,SILKY,WALTER SILVA MOLINARI,EXPORTAÇÃO,1874.0,25587.0
2026,E,MAR,SOC. ADRIANA GILLET LTDA,TF,CAPRI,MIRTHA SANCHEZ CONTRERAS,EXPORTAÇÃO,1560.0,20381.0
2026,E,MAR,"SOLUCIONES INTEGRALES ZIM, SA DE CV",TF,BIARRITZ,MAURICIO VILLEGAS ORTIZ,EXPORTAÇÃO,602.0,11212.0
2026,E,MAR,"SOLUCIONES INTEGRALES ZIM, SA DE CV",TF,JACARTA,MAURICIO VILLEGAS ORTIZ,EXPORTAÇÃO,294.0,6221.0
2026,E,MAR,"SOLUCIONES INTEGRALES ZIM, SA DE CV",TF,LUHI,MAURICIO VILLEGAS ORTIZ,EXPORTAÇÃO,602.0,14440.0
2026,E,MAR,"SOLUCIONES INTEGRALES ZIM, SA DE CV",TP,BIS,MAURICIO VILLEGAS ORTIZ,EXPORTAÇÃO,50.0,981.0
2026,E,MAR,"SOLUCIONES INTEGRALES ZIM, SA DE CV",TP,LIRA,MAURICIO VILLEGAS ORTIZ,EXPORTAÇÃO,574.0,12137.0
2026,E,MAR,"SOLUCIONES INTEGRALES ZIM, SA DE CV",TP,MAQ. 40,MAURICIO VILLEGAS ORTIZ,EXPORTAÇÃO,108.0,2058.0
2026,E,MAR,"SOLUCIONES INTEGRALES ZIM, SA DE CV",TP,SKIN,MAURICIO VILLEGAS ORTIZ,EXPORTAÇÃO,50.0,1035.0
2026,E,MAR,TEXTILIA COMERCIAL SPA,TED,ANA RUGA,MIRTHA SANCHEZ CONTRERAS,EXPORTAÇÃO,93.0,2386.0
2026,E,MAR,TEXTILIA COMERCIAL SPA,TED,BIARRITZ,MIRTHA SANCHEZ CONTRERAS,EXPORTAÇÃO,30.0,687.0
2026,E,MAR,TEXTILIA COMERCIAL SPA,TED,CAPITU,MIRTHA SANCHEZ CONTRERAS,EXPORTAÇÃO,50.0,1133.0
2026,E,MAR,TEXTILIA COMERCIAL SPA,TED,DYLAN,MIRTHA SANCHEZ CONTRERAS,EXPORTAÇÃO,32.0,795.0
2026,E,MAR,TEXTILIA COMERCIAL SPA,TED,FLORA,MIRTHA SANCHEZ CONTRERAS,EXPORTAÇÃO,99.0,2087.0
2026,E,MAR,TEXTILIA COMERCIAL SPA,TED,LUNA,MIRTHA SANCHEZ CONTRERAS,EXPORTAÇÃO,76.0,1756.0
2026,E,MAR,TEXTILIA COMERCIAL SPA,TED,SILKY,MIRTHA SANCHEZ CONTRERAS,EXPORTAÇÃO,209.0,4676.0
2026,E,MAR,TEXTILIA COMERCIAL SPA,TF,TAOS,MIRTHA SANCHEZ CONTRERAS,EXPORTAÇÃO,88.0,2010.0
2026,E,MAR,TEXTILIA COMERCIAL SPA,TF,VICHY,MIRTHA SANCHEZ CONTRERAS,EXPORTAÇÃO,180.0,3669.0
2026,E,MAR,TEXTILIA COMERCIAL SPA,TP,GALLES,MIRTHA SANCHEZ CONTRERAS,EXPORTAÇÃO,30.0,627.0
2026,E,MAR,UNO-D S.A.,TF,ANA RUGA,GESSE PEDROSO DOMINGUES REPRES. EIRELI ME,EXPORTAÇÃO,240.0,4480.0
2026,E,MAR,UNO-D S.A.,TF,ANA RUGA STRETCH,GESSE PEDROSO DOMINGUES REPRES. EIRELI ME,EXPORTAÇÃO,300.0,6420.0
2026,E,MAR,UNO-D S.A.,TF,BIARRITZ,GESSE PEDROSO DOMINGUES REPRES. EIRELI ME,EXPORTAÇÃO,240.0,4159.0
2026,E,MAR,UNO-D S.A.,TF,GALLES,GESSE PEDROSO DOMINGUES REPRES. EIRELI ME,EXPORTAÇÃO,1160.0,20065.0
2026,E,MAR,UNO-D S.A.,TF,GALLES STRETCH,GESSE PEDROSO DOMINGUES REPRES. EIRELI ME,EXPORTAÇÃO,663.0,12829.0
2026,E,MAR,UNO-D S.A.,TF,OXFORD,GESSE PEDROSO DOMINGUES REPRES. EIRELI ME,EXPORTAÇÃO,1663.0,27544.0
2026,E,MAR,UNO-D S.A.,TF,OXFORDINE,GESSE PEDROSO DOMINGUES REPRES. EIRELI ME,EXPORTAÇÃO,30.0,545.0
2026,E,MAR,UNO-D S.A.,TF,TAOS,GESSE PEDROSO DOMINGUES REPRES. EIRELI ME,EXPORTAÇÃO,282.0,4533.0
2026,E,MAR,UNO-D S.A.,TF,VARSOVIA,GESSE PEDROSO DOMINGUES REPRES. EIRELI ME,EXPORTAÇÃO,295.0,5301.0
2026,E,MAR,UNO-D S.A.,TF,VICHY,GESSE PEDROSO DOMINGUES REPRES. EIRELI ME,EXPORTAÇÃO,490.0,7187.0
2026,E,MAR,UNO-D S.A.,TP,GALLES,GESSE PEDROSO DOMINGUES REPRES. EIRELI ME,EXPORTAÇÃO,752.0,12449.0
2026,E,MAR,UNO-D S.A.,TP,OXFORD,GESSE PEDROSO DOMINGUES REPRES. EIRELI ME,EXPORTAÇÃO,1005.0,15627.0
2026,E,MAR,ZENTEX,TP,PIQUET,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,50.0,2411.0
2026,E,ABR,ALEXANDER LONDONO ARROYAVE,TF,GALLES,AUGUSTO LONDOÑO A.,EXPORTAÇÃO,740.0,12455.0
2026,E,ABR,ALEXANDER LONDONO ARROYAVE,TF,GALLES STRETCH,AUGUSTO LONDOÑO A.,EXPORTAÇÃO,531.0,10000.0
2026,E,ABR,ALEXANDER LONDONO ARROYAVE,TF,MAQ. 40,AUGUSTO LONDOÑO A.,EXPORTAÇÃO,1216.0,22914.0
2026,E,ABR,ALEXANDER LONDONO ARROYAVE,TF,MOZART,AUGUSTO LONDOÑO A.,EXPORTAÇÃO,308.0,6013.0
2026,E,ABR,ALEXANDER LONDONO ARROYAVE,TF,OXFORD,AUGUSTO LONDOÑO A.,EXPORTAÇÃO,2161.0,34985.0
2026,E,ABR,ALEXANDER LONDONO ARROYAVE,TF,OXFORDINE,AUGUSTO LONDOÑO A.,EXPORTAÇÃO,511.0,8955.0
2026,E,ABR,ALEXANDER LONDONO ARROYAVE,TF,POINT,AUGUSTO LONDOÑO A.,EXPORTAÇÃO,317.0,6395.0
2026,E,ABR,ALEXANDER LONDONO ARROYAVE,TF,RAVEL,AUGUSTO LONDOÑO A.,EXPORTAÇÃO,925.0,20432.0
2026,E,ABR,ALEXANDER LONDONO ARROYAVE,TF,RIVIERA,AUGUSTO LONDOÑO A.,EXPORTAÇÃO,666.0,14858.0
2026,E,ABR,ALEXANDER LONDONO ARROYAVE,TF,SKIN,AUGUSTO LONDOÑO A.,EXPORTAÇÃO,203.0,4081.0
2026,E,ABR,ALEXANDER LONDONO ARROYAVE,TF,TAOS FLAT,AUGUSTO LONDOÑO A.,EXPORTAÇÃO,383.0,6025.0
2026,E,ABR,ALEXANDER LONDONO ARROYAVE,TP,BOXER PLUS,AUGUSTO LONDOÑO A.,EXPORTAÇÃO,276.0,4167.0
2026,E,ABR,ALEXANDER LONDONO ARROYAVE,TP,DENIM,AUGUSTO LONDOÑO A.,EXPORTAÇÃO,324.0,5243.0
2026,E,ABR,ALEXANDER LONDONO ARROYAVE,TP,OXFORD,AUGUSTO LONDOÑO A.,EXPORTAÇÃO,1057.0,16198.0
2026,E,ABR,ALEXANDER LONDONO ARROYAVE,TP,OXFORDINE,AUGUSTO LONDOÑO A.,EXPORTAÇÃO,297.0,4808.0
2026,E,ABR,ALEXANDER LONDONO ARROYAVE,TP,POINT,AUGUSTO LONDOÑO A.,EXPORTAÇÃO,495.0,9536.0
2026,E,ABR,ALEXANDER LONDONO ARROYAVE,TP,SKIN,AUGUSTO LONDOÑO A.,EXPORTAÇÃO,439.0,8481.0
2026,E,ABR,CAMISERIA INGLESA CIALTD,TF,TAOS,WALTER SILVA MOLINARI,EXPORTAÇÃO,609.0,9849.0
2026,E,ABR,CAMISERIA INGLESA CIALTD,TP,MOOD PLUS,WALTER SILVA MOLINARI,EXPORTAÇÃO,1013.0,25708.0
2026,E,ABR,COMERTEX S.A.S,TF,ANA RUGA,SEBASTIAN GIRALDO CALLE,EXPORTAÇÃO,772.0,12300.0
2026,E,ABR,COMODIN S.A.S,TF,SKIN,SEBASTIAN GIRALDO CALLE,EXPORTAÇÃO,1995.0,38647.0
2026,E,ABR,COMODIN S.A.S,TF,TAOS,SEBASTIAN GIRALDO CALLE,EXPORTAÇÃO,150.0,2392.0
2026,E,ABR,COMODIN S.A.S,TP,EXC OXFORDINE STRETCH,SEBASTIAN GIRALDO CALLE,EXPORTAÇÃO,6383.0,127031.0
2026,E,ABR,COMODIN S.A.S,TP,SKIN,SEBASTIAN GIRALDO CALLE,EXPORTAÇÃO,1557.0,28122.0
2026,E,ABR,ENCATEX S.A.,TF,ANA RUGA,REPRESENTANTE DIRETO CIC - EXP,EXPORTAÇÃO,291.0,4454.0
2026,E,ABR,ENCATEX S.A.,TF,BIARRITZ,REPRESENTANTE DIRETO CIC - EXP,EXPORTAÇÃO,495.0,7190.0
2026,E,ABR,ENCATEX S.A.,TF,CACAU,REPRESENTANTE DIRETO CIC - EXP,EXPORTAÇÃO,65.0,1117.0
2026,E,ABR,ENCATEX S.A.,TF,GALLES STRETCH,REPRESENTANTE DIRETO CIC - EXP,EXPORTAÇÃO,202.0,3725.0
2026,E,ABR,ENCATEX S.A.,TF,LUHI,REPRESENTANTE DIRETO CIC - EXP,EXPORTAÇÃO,409.0,7987.0
2026,E,ABR,ENCATEX S.A.,TF,MAQ. 40,REPRESENTANTE DIRETO CIC - EXP,EXPORTAÇÃO,147.0,2581.0
2026,E,ABR,ENCATEX S.A.,TF,OXFORD,REPRESENTANTE DIRETO CIC - EXP,EXPORTAÇÃO,1417.0,19917.0
2026,E,ABR,ENCATEX S.A.,TF,TAOS,REPRESENTANTE DIRETO CIC - EXP,EXPORTAÇÃO,421.0,6384.0
2026,E,ABR,ENCATEX S.A.,TF,TAOS MELANGE,REPRESENTANTE DIRETO CIC - EXP,EXPORTAÇÃO,50.0,824.0
2026,E,ABR,ENCATEX S.A.,TF,VICHY,REPRESENTANTE DIRETO CIC - EXP,EXPORTAÇÃO,3104.0,37106.0
2026,E,ABR,ENCATEX S.A.,TP,MAQ. 40,REPRESENTANTE DIRETO CIC - EXP,EXPORTAÇÃO,105.0,1790.0
2026,E,ABR,ENCATEX S.A.,TP,RAVEL,REPRESENTANTE DIRETO CIC - EXP,EXPORTAÇÃO,51.0,979.0
2026,E,ABR,EXPOFARO S.A.S.,TF,OXFORD,SEBASTIAN GIRALDO CALLE,EXPORTAÇÃO,1287.0,22897.0
2026,E,ABR,EXPOFARO S.A.S.,TF,SKIN,SEBASTIAN GIRALDO CALLE,EXPORTAÇÃO,1107.0,24627.0
2026,E,ABR,FABRIC FINDERS INC.,TER,RUTH,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,673.0,11945.0
2026,E,ABR,FABRIC FINDERS INC.,TED,ANA RUGA,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,407.0,6447.0
2026,E,ABR,FABRIC FINDERS INC.,TED,SILKY,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,1766.0,23743.0
2026,E,ABR,FABRIC FINDERS INC.,TF,ANA RUGA,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,286.0,4282.0
2026,E,ABR,FABRIC FINDERS INC.,TF,SKIN,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,862.0,14805.0
2026,E,ABR,FABRIC FINDERS INC.,TF,VICHY,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,1750.0,21542.0
2026,E,ABR,FABRIC FINDERS INC.,TP,CAPITU,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,285.0,3296.0
2026,E,ABR,FABRIC FINDERS INC.,TP,DENIM,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,101.0,1347.0
2026,E,ABR,FABRIC FINDERS INC.,TP,FIORINO JOB,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,275.0,3865.0
2026,E,ABR,FABRIC FINDERS INC.,TP,RUTH,MIC2 TEXTILE SOLUTIONS LLC,EXPORTAÇÃO,1617.0,25793.0
2026,E,ABR,IMPORTADORA RENATA SRL,TP,10009,WALTER SILVA MOLINARI,EXPORTAÇÃO,8717.0,130700.0
2026,E,ABR,IMPORTADORA RENATA SRL,TP,OXFORD,WALTER SILVA MOLINARI,EXPORTAÇÃO,9365.0,126352.0
2026,E,ABR,INTERMEDIARIA DE VENTAS SUPER BAHIA SUBAHI S.A.,TED,LEVI,WALTER SILVA MOLINARI,EXPORTAÇÃO,116.0,2419.0
2026,E,ABR,INTERMEDIARIA DE VENTAS SUPER BAHIA SUBAHI S.A.,TED,LIRA,WALTER SILVA MOLINARI,EXPORTAÇÃO,93.0,1929.0
2026,E,ABR,INTERMEDIARIA DE VENTAS SUPER BAHIA SUBAHI S.A.,TED,LUHI,WALTER SILVA MOLINARI,EXPORTAÇÃO,104.0,2306.0
2026,E,ABR,INTERMEDIARIA DE VENTAS SUPER BAHIA SUBAHI S.A.,TF,ANA RUGA,WALTER SILVA MOLINARI,EXPORTAÇÃO,400.0,6810.0
2026,E,ABR,INTERMEDIARIA DE VENTAS SUPER BAHIA SUBAHI S.A.,TF,DONATO,WALTER SILVA MOLINARI,EXPORTAÇÃO,1278.0,22754.0
2026,E,ABR,INTERMEDIARIA DE VENTAS SUPER BAHIA SUBAHI S.A.,TF,FIL A FIL,WALTER SILVA MOLINARI,EXPORTAÇÃO,200.0,3289.0
2026,E,ABR,INTERMEDIARIA DE VENTAS SUPER BAHIA SUBAHI S.A.,TF,GIRON,WALTER SILVA MOLINARI,EXPORTAÇÃO,1336.0,23767.0
2026,E,ABR,INTERMEDIARIA DE VENTAS SUPER BAHIA SUBAHI S.A.,TF,JACARTA,WALTER SILVA MOLINARI,EXPORTAÇÃO,191.0,3497.0
2026,E,ABR,INTERMEDIARIA DE VENTAS SUPER BAHIA SUBAHI S.A.,TF,LUHI,WALTER SILVA MOLINARI,EXPORTAÇÃO,885.0,18228.0
2026,E,ABR,INTERMEDIARIA DE VENTAS SUPER BAHIA SUBAHI S.A.,TF,MAQ. 40,WALTER SILVA MOLINARI,EXPORTAÇÃO,463.0,8156.0
2026,E,ABR,INTERMEDIARIA DE VENTAS SUPER BAHIA SUBAHI S.A.,TF,TAOS MELANGE,WALTER SILVA MOLINARI,EXPORTAÇÃO,100.0,1575.0
2026,E,ABR,INTERMEDIARIA DE VENTAS SUPER BAHIA SUBAHI S.A.,TP,BOXER PLUS,WALTER SILVA MOLINARI,EXPORTAÇÃO,1854.0,28471.0
2026,E,ABR,INTERMEDIARIA DE VENTAS SUPER BAHIA SUBAHI S.A.,TP,CACAU STRETCH,WALTER SILVA MOLINARI,EXPORTAÇÃO,687.0,12992.0
2026,E,ABR,INTERMEDIARIA DE VENTAS SUPER BAHIA SUBAHI S.A.,TP,JACARTA,WALTER SILVA MOLINARI,EXPORTAÇÃO,129.0,2201.0
2026,E,ABR,INTERMEDIARIA DE VENTAS SUPER BAHIA SUBAHI S.A.,TP,LIRA,WALTER SILVA MOLINARI,EXPORTAÇÃO,649.0,11680.0
2026,E,ABR,INTERMEDIARIA DE VENTAS SUPER BAHIA SUBAHI S.A.,TP,LUHI,WALTER SILVA MOLINARI,EXPORTAÇÃO,352.0,7240.0
2026,E,ABR,INTERMEDIARIA DE VENTAS SUPER BAHIA SUBAHI S.A.,TP,TECH,WALTER SILVA MOLINARI,EXPORTAÇÃO,573.0,10406.0
2026,E,ABR,JOSE HUESPE E HIJOS S.A.I.C.,TED,CUMARU,MARIO LUIS SIKORSKI,EXPORTAÇÃO,392.0,6909.0
